ROW,X,Y,HAZARD 1 IN 30,HAZARD 1 IN 100,HAZARD 1 IN 1000,ELEVATION,SLOPE,LANDUSE,IMPERVIOUSNESS,SOIL TYPE,SUBSTRATE,NDVI,DISTANCE TO RIVER,BUILDING TYPE,DISTANCE TO ROAD
50035,296933,78637,0,0,0,3.883,44.5714,21,36,12,1,0.622577,40.5161,2,8.72601
50036,296933,78627,0,0,0,5.341,1.52353,20,52,12,1,0.475713,49.6676,2,12.9143
50037,296933,78617,0,0,0,10.555,21.9944,20,100,12,1,0.204147,59.0948,1,17.1026
50038,296933,78607,0,0,0,12.054,14.8818,20,100,12,1,0.0708661,68.6842,1,21.2909
50039,296933,78597,0,0,0,11.89,14.0419,20,100,12,1,0.100474,78.3763,1,25.4779
50040,296933,78587,0,0,0,10.619,13.6522,20,100,12,1,0.0873533,88.1372,1,16.9834
50041,296933,78577,0,0,0,5.296,2.16202,20,100,12,1,0.120326,97.9463,2,8.48898
50042,296933,78567,0,0,0,6.194,13.1314,20,100,12,1,0.312113,107.791,4,0.0054593
50043,296933,78557,0,0,0,6.234,2.10881,20,100,12,1,0.159103,117.449,2,8.4999
50044,296933,78547,0,0,0,9.246,30.0833,20,100,12,1,0.0830508,125.861,1,16.9943
50045,296933,78537,0,0,0,6.763,41.9167,20,100,12,1,0.126419,134.274,2,25.4888
50046,296933,78527,0,0,0,6.597,21.8963,20,100,12,1,0.0108774,142.687,2,33.9623
50047,296933,78517,0,0,0,6.683,1.04479,20,93,3,2,0.223179,151.099,2,38.1913
50048,296933,78507,0,0,0,8.591,49.6366,20,70,3,2,0.471608,159.512,2,28.192
50049,296933,78497,0,0,0,6.247,42.2594,20,70,3,2,0.578184,167.924,2,18.1927
50050,296933,78487,0,0,0,9.255,30.4444,20,56,12,1,0.570727,176.337,2,8.19334
50051,296933,78477,0,0,0,9.342,37.6856,20,48,12,1,0.513585,184.75,2,1.80599
50052,296933,78467,0,0,0,6.894,3.67793,21,38,12,1,0.669983,193.162,2,11.8053
50053,296933,78457,0,0,0,7.327,2.67216,21,42,12,1,0.542216,201.575,2,12.9077
50054,296933,78447,0,0,0,11.056,29.6591,21,49,12,1,0.320082,209.988,2,9.21286
50055,296933,78437,0,0,0,8.11,1.88408,21,49,12,1,0.405493,218.4,4,5.51807
50056,296933,78427,0,0,0,8.343,5.59955,20,57,12,1,0.429014,226.813,2,1.82328
50057,296933,78417,0,0,0,8.727,2.78554,20,58,12,1,0.483024,235.225,2,5.0089
50058,296933,78407,0,0,0,10.189,39.9318,20,68,12,1,0.470388,243.638,4,12.4617
50059,296933,78397,0,0,0,13.687,21.3002,20,79,12,1,0.378758,252.051,1,19.9145
50060,296933,78387,0,0,0,9.22,33.5373,20,79,12,1,0.472924,260.463,2,25.1723
50061,296933,78377,0,0,0,9.777,36.3112,20,56,12,1,0.465969,268.876,2,18.9645
50062,296933,78367,0,0,0,8.969,26.5752,20,81,12,1,0.241517,277.289,2,12.5539
50063,296933,78357,0,0,0,8.037,6.39894,20,57,12,1,0.403456,285.701,4,6.1432
50064,296933,78347,0,0,0,22.167,25.6822,21,33,12,1,0.682532,294.114,2,3.05429
50065,296933,78337,0,0,0,9.15,9.35048,21,33,12,1,0.528582,302.526,2,6.84047
50066,296933,78327,0,0,0,9.109,5.36916,20,45,12,1,0.295056,310.939,2,16.7352
50067,296933,78317,0,0,0,9.032,4.39945,20,88,12,1,0.35167,319.352,2,17.0378
50068,296933,78307,0,0,0,8.852,3.72972,20,77,12,1,0.429568,327.764,2,8.07477
50069,296933,78297,0,0,0,8.658,4.33325,20,55,12,1,0.365579,336.177,4,0.881561
50070,296933,78287,0,0,0,8.93,39.5654,21,39,12,1,0.420441,344.59,2,8.78434
50071,296933,78277,0,0,0,8.495,4.37624,21,39,12,1,0.525501,353.002,2,11.0447
50072,296933,78267,0,0,0,8.402,2.67999,16,34,12,1,0.637681,361.415,2,7.9628
50073,296933,78257,0,0,0,8.414,1.21687,16,35,12,1,0.667346,369.827,2,4.88094
50074,296933,78247,0,0,0,8.436,3.45257,16,33,12,1,0.743281,378.24,4,1.79908
50075,296933,78237,0,0,0,8.347,3.02176,16,33,12,1,0.761787,386.653,2,1.28279
50076,296933,78227,0,0,0,8.298,1.88723,16,22,12,1,0.782038,395.065,2,4.36465
50077,296933,78217,0,0,0,8.495,1.97956,16,22,12,1,0.790486,403.478,2,7.44651
50078,296933,78207,0,0,0,8.566,3.11392,16,0,12,1,0.77958,411.891,2,10.5284
50079,296933,78197,0,0,0,8.592,1.74218,16,25,12,1,0.776401,420.303,2,9.53476
50084,296933,78147,0,0,0,11.666,22.765,21,54,12,1,0.25584,462.401,2,16.3495
50085,296933,78137,0,0,0,9.598,2.54137,21,72,12,1,0.354759,470.909,2,15.6319
50086,296933,78127,0,0,0,9.904,11.7049,20,90,12,1,0.342105,479.474,2,17.4774
50087,296933,78117,0,0,0,10.53,13.0628,20,90,12,1,0.246377,488.094,2,19.3228
50088,296933,78107,0,0,0,10.825,2.68553,21,77,12,1,0.291667,496.766,2,10.0491
50089,296933,78097,0,0,0,11.033,2.97684,21,53,12,1,0.466885,505.487,2,0.0510336
50090,296933,78087,0,0,0,11.318,11.2945,21,25,12,1,0.581722,514.255,2,9.94703
50091,296933,78077,0,0,0,12.089,1.98691,21,20,12,1,0.615463,523.066,2,10.5688
50092,296933,78067,0,0,0,12.489,3.09627,16,36,12,1,0.659987,531.92,2,0.659169
50094,296933,78047,0,0,0,13.006,4.54409,16,25,12,1,0.796926,549.745,2,10.0652
50095,296933,78037,0,0,0,13.213,3.34782,16,21,12,1,0.819788,558.713,2,11.5555
50096,296933,78027,0,0,0,13.493,3.97186,16,21,12,1,0.819772,567.715,2,12.9853
50097,296933,78017,0,0,0,13.705,3.62486,16,21,12,1,0.797884,576.751,2,10.4264
50102,296933,77967,0,0,0,15.248,3.73834,21,26,12,1,0.692308,622.37,2,2.36816
50103,296933,77957,0,0,0,15.87,4.35724,21,26,12,1,0.726444,631.573,2,5.5034
50104,296933,77947,0,0,0,16.488,4.0574,21,23,12,1,0.734472,640.8,2,9.16571
50105,296933,77937,0,0,0,17,3.32049,21,29,12,1,0.749104,650.05,2,7.44734
50106,296933,77927,0,0,0,17.568,3.16461,21,30,12,1,0.726079,659.322,2,3.69234
50107,296933,77917,0,0,0,18.167,2.7756,21,35,12,1,0.691057,668.615,4,0.110164
50108,296933,77907,0,0,0,18.61,1.88052,21,36,12,1,0.670199,677.929,2,3.4314
50109,296933,77897,0,0,0,19.304,8.18504,21,36,12,1,0.630022,687.261,2,6.97296
50110,296933,77887,0,0,0,19.76,46.4885,21,33,12,1,0.640368,696.612,2,10.5145
50111,296933,77877,0,0,0,20.036,3.68017,21,34,12,1,0.646162,705.981,2,14.0561
50112,296933,77867,0,0,0,20.956,14.3708,21,37,12,1,0.502879,715.366,2,8.52394
50113,296933,77857,0,0,0,20.617,2.00204,21,46,12,1,0.388941,724.769,4,1.24221
50118,296933,77807,0,0,0,22.524,11.9817,21,36,12,1,0.722208,772.005,2,3.48529
50119,296933,77797,0,0,0,26.749,62.21,21,39,12,1,0.627099,781.494,4,2.52411
50120,296933,77787,0,0,0,24.363,3.24974,21,39,12,1,0.64022,790.995,4,0.805135
50121,296933,77777,0,0,0,24.706,4.00799,21,47,12,1,0.613734,800.508,2,5.51525
50122,296933,77767,0,0,0,25.473,3.01368,21,60,12,1,0.440775,810.034,2,11.8356
50123,296933,77757,0,0,0,25.804,17.9148,21,81,12,1,0.301387,819.57,2,17.0289
50124,296933,77747,0,0,0,27.161,18.7941,21,81,12,1,0.346072,829.117,2,21.4983
50125,296933,77737,0,0,0,30.344,34.8035,21,81,12,1,0.350351,838.675,1,25.9678
50126,296933,77727,0,0,0,30.338,32.7105,21,75,12,1,0.562777,848.243,1,25.8689
50127,296933,77717,0,0,0,30.632,14.5934,21,44,12,1,0.754386,857.821,2,25.2401
50128,296933,77707,0,0,0,30.339,9.20364,21,46,12,1,0.624015,867.409,2,28.1501
50129,296933,77697,0,0,0,29.57,7.08287,21,51,12,1,0.625109,877.005,2,31.7354
50130,296933,77687,0,0,0,29.621,32.9838,21,52,12,1,0.599145,886.611,2,35.3207
50131,296933,77677,0,0,0,29.898,11.4599,21,52,12,1,0.519914,896.225,2,35.2742
50132,296933,77667,0,0,0,29.965,19.4563,21,59,12,1,0.445783,905.847,2,31.3848
50133,296933,77657,0,0,0,31.201,9.92034,21,61,12,1,0.313099,915.478,2,27.4961
50134,296933,77647,0,0,0,36.813,30.1557,21,62,12,1,0.292308,925.117,1,23.6159
50135,296933,77637,0,0,0,37.929,4.1422,21,67,12,1,0.31909,934.763,1,19.7357
50136,296933,77627,0,0,0,38.494,47.6315,21,82,12,1,0.366197,944.416,1,16.0802
50137,296933,77617,0,0,0,34.729,61.2969,21,81,12,1,0.29601,954.077,2,13.8223
50138,296933,77607,0,0,0,35.008,10.3495,20,78,12,1,0.296167,963.744,2,11.5644
50139,296933,77597,0,0,0,36.137,3.15561,20,81,12,1,0.364974,973.418,2,9.30657
